binary,label
0011011,4
000011110000,4
111000100010100,6
01010100001,4
00110000011,4
111,3
111001,4
1110111010001101,10
01110100011,6
00111111100101,9
0110110010010101,8
1001101101011,8
01010010,3
1011010,4
010111101,6
01101111000,6
1,1
1000000011101,5
010001111101001,8
11000010001,4
00001110,3
000111000101111,8
1101,3
011,2
0,0
011100001111110,9
1,1
1100100,3
1001111000011111,10
001100101,4
1,1
11,2
1011111111,9
0111111101,8
100001100011,5
1010101,4
0101,2
10,1
0110001100001,5
100001011100000,5
0111000001100,5
10100011100,5
00000,0
1101110000111,8
1111,4
000,0
0,0
0011100110111,8
0,0
0110110010,5
01,1
111,3
0000001111,4
11001101101101,9
001100111010011,8
01111001001101,8
10101110,5
011001101001101,8
000100,1
010,1
100100,2
0100110110100101,8
00000,0
0000100110111100,7
01001100011110,7
110001100,4
1111001010001,7
1,1
00010110001000,4
0,0
10011001010,5
0100000001111,5
011010001101000,6
00,0
010000101001,4
00000001011,3
100000111,4
11011000000,4
0,0
110101100100111,9
1010111010,6
1001111100,6
0000011000100,3
1110000111100,7
1100011001011110,9
10010110,4
10101110010101,8
101101000,4
110,2
1110001010000,5
010010011101011,8
10000011,3
11011110000001,7
110010,3
10100,2
11011000100,5
1110111,6
1011101110001110,10
101011100,5
110100101,5
00010,1
101100100111010,8
001110000110001,6
001,1
101100001111,7
10100,2
00110100,3
01101,3
0010111,4
11100001,4
000101,2
1001110101,6
1111,4
1011000000101,5
0,0
1111111111001,11
010011100,4
01100101,4
100110100110,6
0,0
0000,0
110,2
1110100001000110,7
11001001,4
1100010,3
0110011,4
1000101100000000,4
1111101101110,10
01,1
1,1
010110000011,5
110000,2
011111010,6
110000001100,4
0111001000101,6
1000111011,6
01010000,2
001,1
010011000000101,5
0011001,3
11010011,5
010,1
000,0
11011110011,8
11011,4
111111,6
111,3
00101111,5
1001000001011010,6
011000001110101,7
00011001011100,6
00000101,2
01010,2
0100100,2
1111010,5
100100111,5
001110000000,3
1,1
0100011001000,4
0011110,4
0000100010100,3
1,1
0,0
101,2
11,2
011011010,5
01001000000011,4
10000110101,5
1,1
0011,2
10101100,4
0111101011010100,9
1101101101,7
0100111100,5
101001000,3
1000110001010,5
000100,1
110001010,4
000010001100010,4
1110011,5
011100101101110,9
101100010111101,9
000111101100,6
00000101,2
1001,2
1,1
10101,3
1,1
0101000,2
01110101111,8
01001001011,5
0110111,5
00011,2
0110,2
101100100,4
11,2
1,1
10010,2
01011,3
100101,3
10101110011100,8
0111101111,8
1100000010,3
01111100100111,9
0,0
011010110,5
00,0
01100111,5
100111100,5
011,2
0000100001001111,6
00001111001,5
00,0
000,0
010,1
111110001111011,11
0110,2
1110000101,5
0,0
1110011010,6
0010,1
011100011001000,6
1111000010,5
10110010001,5
010110,3
010111000,4
000110001011101,7
101010110,5
10111,4
111011100010,7
100111001101,7
10010100000,3
010100100110,5
11011,4
010100100100110,6
011001010100010,6
111001,4
011001,3
1000100,2
10110,3
01011100001000,5
00110,2
10,1
1010010011101,7
101,2
101000000010111,6
11011101,6
1010110011,6
0010011110,5
10101,3
0011,2
01111111011,9
011011,4
100000011001,4
001010100,3
01010,2
1100111100,6
01000111010010,6
1010001110,5
0,0
00,0
01111,4
010,1
011101011001110,9
0011000110000,4
101101111010001,9
111,3
1110,3
001,1
01010,2
111111,6
000110101111,7
011110001,5
11001101,5
00111111110,8
0110,2
1011100,4
1011101100011,8
001011011111110,10
11011100,5
0,0
11100101,5
100101001101,6
001001,2
1001110100,5
1100,2
0101110001,5
01101,3
001010111011100,8
0,0
0110010101101,7
1000101110110100,8
10001111011,7
0110,2
00010,1
0110000110,4
111000100010100,6
0111011,5
0010001101,4
1,1
00000,0
001100110,4
1001101111001,8
1010,2
01010001,3
00110010011011,7
011011001000,5
10,1
1010110,4
1111,4
0101000100,3
01111010000111,8
1111000,4
000100,1
0,0
0001001000010,3
1011001,4
000,0
0111111100011010,10
100111111000001,8
010000001001,3
110100111100000,7
0010011000010000,4
1101100011110,8
000111,3
111,3
101110111010101,10
1,1
111101000010110,8
0101000001010001,5
0011,2
11100,3
000010,1
000011001010111,7
11,2
011110011001011,9
0110011111,7
0111111,6
0001000000000,1
0110001010001110,7
1,1
1010101001011111,10
010011,3
1011110101110,9
1,1
1000,1
0111010011111011,11
10100111,5
1001110110110100,9
101,2
0110001001111110,9
0100,1
10000111101001,7
1001011000100010,6
010000000110111,6
1000,1
010011100,4
001001110110111,9
000101001,3
00111,3
1100000001110,5
00000,0
11,2
1011100100,5
010011111110111,11
01000,1
010100111100111,9
11,2
011101010101001,8
00011,2
1101101,5
101,2
0101110011,6
01101100000,4
1000110000,3
101011111000,7
000000,0
001111111100000,8
1111,4
011111000,5
0100000101100,4
01101110101111,10
001010111111,8
0101,2
1001010,3
11111110,7
1110100,4
0110011110111110,11
10,1
0010010111001,6
10111100010,6
000110101111,7
00100111111101,9
110011101,6
1,1
00100,1
11,2
0010110001110101,8
111,3
1001000,2
1101,3
01100,2
1111,4
0101101010,5
100001011011,6
01111101011110,10
0111,3
1,1
0001000,1
011,2
10001001101101,7
00000,0
1010001,3
110100111011101,10
10111110,6
00001011,3
11010101100000,6
111101000111,8
000000111011111,8
0010101001010,5
00100100,2
1110,3
110000010100,4
0000,0
1111111,7
011,2
010000,1
101,2
010100101,4
011111011011,9
110011110110000,8
11,2
101000000001,3
01,1
1001101,4
011111001010,7
10000001101,4
100011,3
0111110110,7
10011111,6
01111,4
0101100101100110,8
11110010,5
1001,2
0111111011,8
1011001000,4
1111,4
01001,2
0111011101010111,11
001,1
001,1
0011110001,5
0001000110011,5
001010111,5
11,2
010001001,3
0100001110,4
01,1
000100010,2
000,0
110110101100,7
101111100,6
1,1
111,3
001,1
110,2
1111100100100110,9
0111,3
0001000010101111,7
1001010,3
1,1
0110,2
01101,3
011111110000,7
0,0
000011000101,4
0,0
11,2
11,2
111101000001,6
11,2
11001010000,4
01101101101,7
0,0
010000000,1
10010011001,5
00111001,4
1111011,6
100101111,6
0010011,3
1010,2
0111110010100,7
10101100110010,7
00010011111,6
0100101101,5
01110,3
101110101110011,10
111111110,8
0,0
0101000101,4
11000111010,6
0,0
010,1
100110100,4
01010111001,6
1001,2
011111101100010,9
1110,3
10000001,2
10111010110111,10
11111001,6
10101111,6
1,1
1011100,4
10011000101010,6
001011101100101,8
000100001,2
01100110,4
0,0
00110101,4
1100,2
01011000001111,7
001101101110,7
1101101,5
0111001000001,5
010111,4
1,1
1010100,3
01010011101101,8
1001,2
0111010100000000,5
11,2
000,0
00011000,2
1111100110000,7
1011110100,6
00,0
10101110011,7
1001011011,6
100,1
1101101,5
10000100,2
11110,4
111001,4
10101000011100,6
01100001,3
00000100,1
011,2
000,0
110,2
101001110,5
1,1
01,1
00010,1
01101011,5
010100010,3
100111,4
1000,1
10011001010,5
110010011000,5
101000001000,3
011,2
011010001000011,6
0100110000101110,7
1101100100000,5
1101100100001,6
010101110,5
01000001110,4
11110110,6
10,1
110101111,7
101110,4
001100001,3
01,1
0011110001111100,9
0011,2
11110011,6
110,2
11,2
0111100101,6
0001001100101110,7
11011010000,5
0001,1
01001110000,4
010001011011,6
1,1
111001010111111,11
0,0
000011110111000,7
10100110000,4
011,2
10010000,2
0011100110110010,8
1110,3
000010010,2
101111100,6
0111001010100010,7
111110111111,11
100110110,5
01,1
1110100010,5
0100000111,4
000110110100000,5
00101,2
0010011011001110,8
0100110000,3
0110101011110,8
101111,5
1110001010011,7
1011010001,5
1010,2
001010011000,4
00100,1
000011101,4
0,0
0,0
01111111001111,11
0000111001,4
10110,3
00011000001010,4
1,1
1111,4
0101111011111,10
11011,4
0,0
10010000,2
1001110,4
010000,1
010110011,5
01111110010,7
0101100100010001,6
0110111,5
1010110000110001,7
100110111010,7
11001,3
01101110011,7
010001011,4
00110101001,5
00101,2
101001,3
01100001011,5
1011110011000110,9
1,1
100010,2
0,0
10101010010100,6
011,2
100,1
00,0
01100,2
101000010,3
101011110110,8
00000011011,4
11100110,5
0011110011010,7
00,0
1110101,5
10,1
100000,1
0011100000,3
1010110,4
111010011101011,10
00100111001011,7
1010111110111,10
00101111,5
11001100100000,5
01110000100101,6
100101110,5
01000,1
1000,1
1100010,3
10,1
1,1
11011100100,6
01000110001000,4
10111101001000,7
1000100001,3
1111011,6
00111111,6
1001,2
0111000110,5
001001,2
11010010110000,6
10,1
001010,2
1,1
111000000010,4
11000011111,7
1111001100111011,11
0101111000100001,7
1101,3
1111000000111010,8
0011,2
0011100111110,8
000100000101,3
011100001000,4
111111010100011,10
110100,3
0010110000001,4
0000,0
01110100110,6
0,0
1100,2
11101011010,7
001001,2
1011110,5
000011111010,6
10110,3
00101111,5
1110010111,7
10011110,5
100101011010100,7
110101,4
111111100,7
01000,1
01111,4
101000,2
0011101011100,7
0000111100101,6
011110011010,7
10,1
100,1
1100011110111101,11
0000011100,3
1000100100,3
111101011011,9
111111000,6
110101001101001,8
001100110111111,10
100101010,4
101110,4
1000111010000000,5
1111010111,8
0,0
11001110001,6
1110,3
0010,1
1110,3
010010,2
001110,3
1,1
011100111101,8
01000,1
1001111010,6
0110100110000100,6
1,1
11000001,3
10101,3
111100,4
01010100110,5
1,1
10110111010,7
110100110010100,7
010101010001011,7
000010100111010,6
1111110000110110,10
1101110101,7
01010,2
0000011100000011,5
101000101,4
11000011101,6
0010101111,6
1110110001110010,9
10000001111,5
00,0
01110101111001,9
101001100,4
110,2
0001,1
0100010,2
10,1
01,1
110011011,6
00111100,4
1,1
111110011101,9
11000110011,6
00110000010011,5
000,0
0111111101,8
0101010110101,7
000000001001,2
1100,2
000,0
11,2
00100,1
10100,2
1001101011,6
1011011110,7
1111110011001,9
00011110,4
00,0
011001011100,6
11000100100010,5
1110,3
1,1
1001111011,7
101111,5
110111101100111,11
111101001011,8
0100001011001110,7
111101001011,8
1001111011111111,13
11100,3
11110111,7
00001101,3
0111010101111,9
1,1
01110110000000,5
1100100001,4
0010111010,5
00100001,2
0101111001001,7
101010,3
01,1
0100110011111101,10
0001101111111111,12
11110000,4
011,2
0111100000110110,8
10011,3
11,2
0000011110,4
0111001100100010,7
1,1
1101,3
0111101101101,9
11101110110000,8
10,1
00001,1
1101110010101,8
11110011110,8
000001100,2
10110111,6
00101001000,3
100011001100000,5
0110101001,5
1010,2
1110111,6
1000100001100101,6
0111011111001111,12
01,1
000000,0
11010011100001,7
011,2
111110101011,9
1101100,4
111111,6
111,3
1110001111,7
010000,1
11111000110101,9
0111010101110000,8
01110011,5
101111011,7
000000000100,1
10011111000,6
111,3
1001010001001,5
01011101100,6
1111101100011011,11
11011000011101,8
011011,4
111011000001011,8
01100010,3
010001101110,6
0111,3
0101011,4
1110101,5
10,1
01101,3
0101001010,4
011010111,6
111111011,8
10,1
01001110011,6
1010,2
00101111101,7
0,0
0101000010,3
010,1
1000101100,4
10101011,5
11,2
01,1
1110100110000001,7
001111,4
0101010,3
010,1
000110011100011,7
01101,3
101010000001111,7
11001011000100,6
1111001100110010,9
101001011,5
0001,1
1000011000,3
00001,1
10001110001111,8
111111,6
1100110000111,7
010000,1
110010110110,7
1,1
0001,1
1,1
10100010,3
0110111001101001,9
011001110,5
0000101000011011,6
100,1
0001011111,6
01011,3
10110,3
1011011,5
01001110110,6
1111001111100111,12
001111000,4
1100011000,4
101101,4
11,2
11111100010,7
110100100011110,8
10,1
0110,2
0111101000,5
110010100,4
1,1
10111110,6
1010100000111010,7
11010101111011,10
10011,3
1,1
011000000110001,5
0100011100000,4
11101,4
0000011000011,4
0010011,3
0001101,3
11011010110111,10
0111100011000001,7
01101110111,8
01111,4
110000100,3
011011101110,8
000111000110111,8
0000011,2
10101,3
101111010,6
10100000,2
11100110111,8
1110001011011,8
11110011010,7
001001010,3
101,2
0,0
0101,2
00010,1
11001111,6
0011101001111,8
0111111111001,10
100110000,3
001001011010,5
1101001111110,9
111101001110,8
0001,1
0111100000,4
1101010001101,7
001,1
0100,1
00010110011010,6
0010000,1
110110,4
00,0
001000000,1
10001101111,7
00100101000111,6
011011011100,7
00111010,4
01010,2
1100001001101,6
1100100,3
110111,5
00101001000100,4
01101000,3
100011001101110,8
01,1
100101,3
011110,4
11110101011,8
111011,5
101000010,3
101,2
010011001000011,6
11010,3
1010000000110,4
01000100111,5
100000101,3
0000010111101110,8
0101000001,3
11011010000,5
001011000,3
101100,3
1111110,6
1111010,5
0001000,1
001,1
11000,2
00000111010000,4
0110,2
00101011100111,8
011011000,4
111101,5
1111000101,6
1000000100111001,6
01101001100000,5
10101100011,6
0110100110101,7
1,1
1,1
01000000010100,3
1100111011,7
001110010000011,6
1101101,5
10,1
0111111000100,7
1110111110111,11
0100110101011011,9
110111010101,8
001110,3
000,0
101000011111,7
000110001,3
010,1
010000011111,6
1011111,6
011110011001010,8
00011,2
0011100110111,8
11010010010,5
0011100010011010,7
0110111111011,10
10000100011,4
0100011110,5
001010110,4
100011,3
100,1
01111,4
1011110101,7
01100000001010,4
1010000000,2
01100001011111,8
00100,1
010011101011000,7
11111111011,10
0101011111011,9
1,1
0000,0
01,1
11011111,7
01000111,4
110,2
1000010001111100,7
1110011111100,9
1000011001011011,8
1111010111110,10
11,2
1111000110101,8
0110101101,6
00001,1
001101001101,6
0110,2
10001,2
11011011,6
1010,2
1011111000100,7
100000000011,3
1001001111,6
1100000010,3
10110000100,4
111101111111,11
000001,1
1111000110111011,11
01100110110010,7
1110011,5
00,0
1111100111,8
101010011,5
11110010,5
0100,1
100100,2
0101011011,6
00011011101001,7
1100000010000,3
1010110010010,6
1000000,1
111,3
101,2
100001111100,6
00,0
00110010101100,6
010110001011,6
11011,4
11011101010,7
0000010001,2
000100001100110,5
11000010011,5
0011011,4
1000100,2
000111,3
1010111100100,7
00100100010,3
001110111000,6
0,0
110100110110000,7
010100000,2
000010001110000,4
00100011,3
10010,2
01110,3
1100011,4
000,0
100010010,3
11001011101,7
00001000000,1
0111,3
11001,3
1011001000010011,7
0100111011,6
1110000110001,6
0,0
111,3
00011110000,4
0001001,2
1,1
11101,4
0101,2
10001111110010,8
1000,1
100010111111110,10
11001011110,7
10011,3
11100111001,7
101,2
000011011101001,7
1010010010101001,7
00100110111110,8
11010110111,8
101110,4
110101010,5
0100000001011,4
10001,2
01100101011001,7
1100111000,5
1101,3
00,0
111101,5
000110101100100,6
1110000011,5
0111,3
0111,3
000011011,4
0100000100000,2
1011111,6
101010100000,4
101111110,7
11010010110110,8
11101001111111,11
1001,2
001010011,4
000,0
111100,4
111010,4
111,3
1110111110,8
100,1
001000001100000,3
101101,4
0101101,4
0000,0
101101,4
100000100111,5
1100011,4
000011100101100,6
1110100010000010,6
00001110001,4
001,1
11,2
010111,4
011111001,6
1,1
00100,1
0101,2
0011,2
110111110010,8
001111,4
1011,3
0011010110110,7
0100101100101010,7
0011,2
011010100101110,8
0111101110111011,12
0000000000000,0
1001000,2
10001110,4
001110110111010,9
01,1
00,0
1,1
111010010110,7
0,0
0110100100110,6
11111010101110,10
10,1
111100111010100,9
01110,3
1111,4
0110000001,3
111,3
000100010001011,5
000,0
00101000111000,5
11,2
01010,2
010010100101111,8
01101111010,7
10110111101101,10
1110100001110110,9
1110,3
1101001000101,6
01011000100100,5
0101011010101,7
01010001,3
11110,4
0011100010,4
1101,3
011,2
0101,2
10000110101,5
1100110110010,7
1100,2
10110,3
01011,3
1011110000100101,8
000010101,3
111111,6
10010010,3
11111001111111,12
0000110111010,6
111011101,7
01011101101101,9
000110001100010,5
001010110,4
000101010011,5
0100000011110111,8
100110000010110,6
10,1
01001010100,4
0,0
11011010000,5
111011011,7
101011110001000,7
01010111111,8
0110,2
1000010010,3
00110111100,6
100100110,4
100,1
0000011101110111,9
1010,2
0101010001011111,9
111101,5
110,2
0001,1
1100,2
010101,3
0111110001101110,10
11100101110010,8
00010101111000,6
00010000110010,4
01001110011110,8
00101100010,4
1100101110,6
0001110000110,5
10101,3
11,2
0001010001010,4
101111111,8
100011000,3
0000,0
0010,1
1101,3
0011010,3
11110011100101,9
0100000,1
10100011010100,6
01100101110,6
111000110,5
010,1
1000100101,4
01000111,4
111101011011,9
1000,1
11100,3
10110010001,5
0101011101,6
1,1
110010011100,6
110100011111110,10
011010011,5
0110011,4
0,0
011010011101011,9
0001010010,3
010010,2
0010,1
1011111101111,11
00100111101010,7
111110011,7
110110100110100,8
0000110100,3
01101001111,7
1011,3
00010011110,5
000101001011110,7
01000,1
10010011,4
10001000111101,7
10111011,6
10101011100,6
1,1
11111,5
000,0
110101000011000,6
010110010100100,6
11011110001101,9
10010000100,3
110101000,4
1,1
0001001,2
101,2
0110011101111101,11
111001111010,8
011111100,6
001000,1
0111111111,9
01111000110,6
010111,4
01110,3
0111000,3
000,0
0011,2
001101000101,5
0001000000011,3
1100101001111110,10
1011001011010111,10
1011110,5
000110,2
0000110,2
100011110,5
1101101,5
0001010101,4
110111110,7
0101,2
1110100100,5
00110011001,5
11011110011,8
01000001,2
1011,3
10010111,5
1101111001100101,10
1010010,3
1110001000010010,6
1000111,4
0100011000011,5
11,2
110100101011,7
111110011001,8
0100111101010,7
0100001111,5
1111111,7
110,2
00010100111,5
011111111110,10
01100000111101,7
00011000101,4
00,0
001011110,5
1,1
100000110,3
01,1
0011111010,6
0001,1
0,0
011101000111110,9
000111000111110,8
01000001,2
11101001011100,8
101,2
1101,3
1110110000,5
0010011,3
0010000110100,4
1011000,3
1,1
11000111110001,8
11110111011,9
100,1
1101110011101010,10
10011010100011,7
0110101011011100,9
11001000,3
10100000,2
1000011000101,5
101010100,4
1011100010110,7
11001,3
01101111110110,10
1101,3
0000000010001100,3
11,2
0010000110010011,6
110,2
11101000001100,6
0100000111000,4
10111111111,10
110001010,4
0,0
1111001000011011,9
1000001011000111,7
00111111001011,9
00,0
1011111001000011,9
100111101001,7
00010,1
101101,4
1001110100101110,9
101,2
10111111001,8
100010,2
0100101001,4
00,0
0111,3
01000001010010,4
00001001,2
1,1
00101,2
0110101110,6
10111101,6
001,1
11000110,4
11110011110110,10
10100001001000,4
011011010100,6
010100011,4
110111111110001,11
0,0
11010,3
00110001110,5
0100011111,6
11101111101101,11
010001001,3
0,0
1,1
001,1
10,1
01111101,6
101110101101010,9
1111010110000110,9
100000010000,2
0,0
0110001,3
11001011111,8
110110001010,6
0110110010010,6
1011000000,3
0010100101100,5
0010001000001,3
011001001000,4
1,1
000111100,4
01011,3
111011,5
1011101101000101,9
100,1
0110,2
01011000,3
100,1
11001,3
0,0
1001010111,6
01,1
111101000,5
100001,2
0,0
0101101,4
0010,1
10,1
01010,2
1111,4
10111101,6
010010,2
101001000001,4
001,1
0100100010110110,7
1,1
11001001,4
11,2
1001,2
00100000011,3
001000101000111,6
000000100011000,3
0101000,2
0101100101010100,7
0111110,5
10010000,2
1111,4
0,0
0,0
1000111010111,8
101110111011001,10
1000111,4
1110111001000000,7
11110,4
00111,3
111001111,7
10111110000000,6
10000000001001,3
1011,3
0100000101000,3
1100010101001111,9
00001110100,4
000,0
00010101,3
1001100011101111,10
110,2
10001000010,3
001,1
11,2
01111,4
01,1
1101,3
110110100001,6
001000010110,4
101010001,4
001101100000111,7
01010011011110,8
0010010011011,6
0101010101101,7
0000100,1
01100110001101,7
0001111100101,7
0,0
001101,3
01,1
0100100011,4
111010010001,6
0,0
0100101001001,5
101,2
11111000010011,8
101010,3
0011010110001000,6
0001110,3
011110,4
00000101,2
01111011,6
1110,3
0010100,2
0,0
001,1
11000011100101,7
000101001100010,5
1111101100111,10
10110100101100,7
1010110011010111,10
1100000011100011,7
1110101100111011,11
01011,3
00100,1
0000,0
1101100,4
10110001,4
1000111,4
1101001,4
10001101,4
0011000,2
10101011001,6
0011001,3
01111001000001,6
00011000,2
11,2
00011011100010,6
00010101101111,8
001000,1
0011,2
00011011010,5
100111,4
010010110,4
0,0
1010111000101,7
01010011000,4
0100100110011,6
0001,1
010010,2
00,0
10101000100,4
000101,2
11,2
01100110001101,7
00100,1
0100011,3
001011,3
0010000,1
1111001011,7
0111,3
00010001,2
0011010000110,5
01,1
01010011,4
000,0
010111011,6
000010110101011,7
0100010000111100,6
1010111,5
1010010000001,4
0100001001101,5
0110010000101100,6
0110111010100101,9
10001100101,5
